"","word","sub","end_X","end_Y","respondTime","responseFlag"
"1290","Angry",69,-185.80859375,193.08984375,3.39086437225342,1
"1291","Happy",69,196.8515625,138.7734375,2.96780939027667,1
"1292","Quiet",69,1.03515625,-200.83984375,3.17452042363584,1
"1293","Enthusiastic",69,138.171875,23.8203125,3.59885917510837,1
"1294","Neutral",69,-0.05078125,-1.671875,2.0146005298011,1
"1295","Peppy",69,122.39453125,96.06640625,2.12273193988949,1
"1296","Sad",69,-199.1484375,36.5625,3.18497586296871,1
"1297","Afraid",69,-191.5390625,188.1328125,2.19163952674717,1
"1298","Surprised",69,1.64453125,227.78125,3.99193498911336,1
"1299","Sleepy",69,-60.37109375,-213,3.60961695713922,1
"1300","Disappointed",69,-143.546875,-189.55859375,3.86889074696228,1
"1301","Still",69,-1.7109375,-77.2109375,3.9238515580073,1
"1302","Sluggish",69,-122.90625,-139.296875,2.81107693398371,1
"1303","Nervous",7,-123.8046875,87.046875,3.87598312797491,1
"1304","Peppy",7,-202.2890625,-37.04296875,5.08313614799408,1
"1305","Surprised",7,-18.828125,194.296875,6.24569448595867,1
"1306","Quiet",7,14.04296875,-18.296875,9.31413964403328,1
"1307","Enthusiastic",7,196.203125,211.78515625,2.43884299800266,1
"1308","Calm",7,196.453125,16.61328125,7.41983939200873,1
"1309","Aroused",7,-13.71484375,158.24609375,5.22390106000239,1
"1310","Annoyed",7,-192.765625,147.3671875,3.05864981003106,1
"1311","Disappointed",7,-230.15234375,29.77734375,6.67905996803893,1
"1312","Relaxed",7,216.6328125,38.015625,3.04245668300427,1
"1313","Sleepy",7,48.15234375,-236.51171875,4.85800202999962,1
"1314","Disgusted",7,-213.95703125,58.92578125,3.86435803497443,1
"1315","Afraid",7,-221.3671875,101.24609375,3.8793726110016,1
"1316","Still",7,34.0625,-19.94140625,6.47403005399974,1
"1317","Sad",7,-180.46484375,-103.5234375,2.66525628801901,1
"1318","Angry",7,-188.86328125,193.8671875,3.51411510701291,1
"1319","Satisfied",7,199.48046875,47.58984375,4.85827212996082,1
"1320","Sluggish",7,-29.21875,-161.01171875,5.37023957399651,1
"1321","Neutral",7,1.64453125,-1.2734375,5.42007395398105,1
"1322","Happy",7,232.12109375,19.4921875,5.66246348997811,1
"1323","Calm",70,186.33984375,-199.99609375,2.66298382700006,1
"1324","Quiet",70,-0.18359375,-236.76171875,2.607131192,1
"1325","Neutral",70,-0.5234375,-0.40625,1.66205938799999,1
"1326","Still",70,-0.52734375,-0.5234375,2.15719724000019,1
"1327","Enthusiastic",70,120.12890625,128.43359375,1.60102441799995,1
"1328","Aroused",70,14.83984375,162.30859375,3.01000727600012,1
"1329","Happy",70,191.203125,72.2265625,2.42453646100012,1
"1330","Peppy",70,96.4765625,178.03515625,2.86245466499986,1
"1331","Sleepy",70,88.046875,-225.77734375,2.82644364699991,1
"1332","Angry",70,-85.16796875,210.66015625,4.20017316899998,1
"1333","Surprised",70,74.9296875,211.09765625,2.70524219399999,1
"1334","Sluggish",70,-175.046875,-205.33203125,2.0597440219999,1
"1335","Annoyed",70,-54.625,154.51171875,4.20830238600001,1
"1336","Relaxed",70,97.19921875,-181.6640625,3.0680680370001,1
"1337","Afraid",70,-228.578125,198.90625,3.11378316700007,1
"1338","Nervous",70,-154.43359375,201.24609375,3.54221948700001,1
"1339","Sad",70,-135.890625,-179.28515625,2.05797059499992,1
"1340","Disgusted",70,-185.3203125,80.29296875,2.474073911,1
"1341","Satisfied",70,169.08203125,-29.2265625,2.309221901,1
"1342","Disappointed",70,-148.36328125,-40.5703125,3.95589028899985,1
"1343","Sluggish",71,-225.9375,-48.29296875,3.60454981000021,1
"1344","Neutral",71,-1.71484375,-1.95703125,3.01590860900069,1
"1345","Angry",71,-225.40234375,230.09375,3.79670572899977,1
"1346","Peppy",71,240.32421875,229.7734375,3.28201506299956,1
"1347","Calm",71,-5.21484375,8.9296875,1.96229116999984,1
"1348","Disappointed",71,-15.78125,-26.98828125,4.12821564700062,1
"1349","Aroused",71,-22.70703125,224.7890625,2.86748098599946,1
"1350","Happy",71,239.34375,229.296875,3.4040470459995,1
"1351","Nervous",71,-169.640625,221.48828125,3.41456475900031,1
"1352","Annoyed",71,-227.8125,232.6171875,2.70790485599991,1
"1353","Sleepy",71,-181.8125,-226.8671875,3.68332430200007,1
"1354","Sad",71,-216.57421875,-231.8203125,4.85311021299913,1
"1355","Enthusiastic",71,235.49609375,232.5,2.41696834900085,1
"1356","Afraid",71,-233.43359375,232.28515625,3.06261691199961,1
"1357","Still",71,0.40234375,0.85546875,2.84613570599959,1
"1358","Relaxed",71,-1.07421875,2.6796875,1.41473057500025,1
"1359","Surprised",71,228.31640625,219.015625,5.5513143850003,1
"1360","Disgusted",71,-236.640625,236.02734375,3.77713912899981,1
"1361","Satisfied",71,202.88671875,227.22265625,3.35205378499995,1
"1362","Quiet",71,207.8125,-211.04296875,4.06457176100048,1
"1363","Satisfied",72,233.078125,34.3359375,3.17819360000067,1
"1364","Aroused",72,0.3984375,241.97265625,3.71974975400008,1
"1365","Sad",72,-168.93359375,-87.9140625,3.10523646699949,1
"1366","Neutral",72,1.95703125,50.87890625,3.95160477899844,1
"1367","Angry",72,-77.62890625,219.82421875,2.53125847800038,1
"1368","Happy",72,176.14453125,134.4921875,2.87448089199825,1
"1369","Peppy",72,115.18359375,192.171875,3.99934291300087,1
"1370","Surprised",72,-39.83984375,238.92578125,3.18089941699873,1
"1371","Sleepy",72,43.9453125,-148.41796875,3.98986171900106,1
"1372","Disappointed",72,-149.22265625,-24.203125,2.80741651900098,1
"1373","Disgusted",72,-165.984375,217.58203125,3.14141571100117,1
"1374","Quiet",72,33.4375,-113.6484375,3.98051123199912,1
"1375","Afraid",72,-187.64453125,145.25,2.96828431600079,1
"1376","Enthusiastic",72,64.8203125,124.94921875,2.52061908799806,1
"1377","Annoyed",72,-139.87890625,30.05078125,4.26579703599782,1
"1378","Calm",72,181.41015625,-175.44921875,3.40225636299874,1
"1379","Sluggish",72,-135.32421875,-129.1484375,3.50708259399835,1
"1380","Still",72,215.24609375,-239.734375,4.78556139500142,1
"1381","Relaxed",72,198.23046875,-223.98828125,3.22902753100061,1
"1382","Nervous",72,-213.83984375,217.453125,1.94353531999877,1
"1383","Aroused",73,-2.40234375,132.39453125,5.34195304900641,1
"1384","Quiet",73,0.45703125,-137.62109375,5.40103745599481,1
"1385","Calm",73,0.6484375,-90.484375,3.33617861200037,1
"1386","Disappointed",73,-121.9921875,-0.734375,3.98990849900292,1
"1387","Sleepy",73,1.85546875,-216.30078125,3.45847232400411,1
"1388","Still",73,0.43359375,-181.8046875,6.59411092100345,1
"1389","Happy",73,106.44921875,53.74609375,5.51554685599694,1
"1390","Satisfied",73,40.0546875,1.34765625,4.68865737699525,1
"1391","Disgusted",73,-190.22265625,102.390625,4.14634885900159,1
"1392","Annoyed",73,-70.94921875,27.69921875,3.13019861600333,1
"1393","Sad",73,-85.8359375,-68.37109375,3.94133232600143,1
"1394","Sluggish",73,-63.33203125,-198.96484375,4.3085757450026,1
"1395","Enthusiastic",73,99.41796875,10.9921875,3.58165629400173,1
"1396","Relaxed",73,47.4765625,-138.8046875,4.51685688800353,1
"1397","Angry",73,-190.12109375,126.3984375,6.43956241800333,1
"1398","Afraid",73,-193.734375,100.390625,8.59087079700112,1
"1399","Surprised",73,2.484375,119.515625,4.50840411199897,1
"1400","Neutral",73,0,0,2.72472408199974,1
"1401","Peppy",73,53.88671875,81.53125,3.89080154099793,1
"1402","Nervous",73,-101.58203125,42.44140625,2.89169351399323,1
"1403","Quiet",74,19.3828125,-65.64453125,8.72084287400503,1
"1404","Sad",74,-168.89453125,-42.46875,8.44826608100266,1
"1405","Enthusiastic",74,218.875,227.796875,5.40763612999581,1
"1406","Annoyed",74,-218.75390625,112.83203125,7.44721608799591,1
"1407","Still",74,0.515625,-1.79296875,2.12394074499753,1
"1408","Afraid",74,-133.80078125,102.71875,4.80793981400348,1
"1409","Sluggish",74,-43.765625,-186.4296875,5.81641843300167,1
"1410","Peppy",74,63.1171875,188.96875,4.53290109499358,1
"1411","Neutral",74,0,0,1.47841566999705,1
"1412","Sleepy",74,0.03515625,-186.88671875,5.67875969699526,1
"1413","Relaxed",74,141.3125,-13.34375,4.47255965600198,1
"1414","Happy",74,247.8984375,89.98828125,4.20109164200403,1
"1415","Disgusted",74,-195.04296875,200.609375,6.32278900500387,1
"1416","Angry",74,-239.65234375,207.94921875,4.02360361000319,1
"1417","Disappointed",74,-181.6484375,32.94140625,5.42955030200392,1
"1418","Nervous",74,-30.23046875,192.41015625,5.87880696600041,1
"1419","Calm",74,40.60546875,-63.6640625,4.79147311500128,1
"1420","Surprised",74,3.73046875,142.56640625,6.26834306400269,1
"1421","Aroused",74,-1.0390625,243.9609375,4.71994901900325,1
"1422","Satisfied",74,164.05859375,-49.87109375,6.17081721800059,1
"1423","Satisfied",76,25.74609375,10.453125,1.12958060500387,1
"1424","Nervous",76,6.6875,6.390625,4.42354135400092,1
"1425","Disappointed",76,0,0,0.913700152006641,1
"1426","Still",76,0,0,0.533293296997726,1
"1427","Annoyed",76,-171.2109375,165.265625,7.46403828500479,1
"1428","Surprised",76,215.171875,178.19140625,2.38325685499876,1
"1429","Peppy",76,1.640625,-27.00390625,1.89063098000042,1
"1430","Aroused",76,131.8203125,220.1953125,4.77732908300095,1
"1431","Enthusiastic",76,215.66015625,226.37890625,3.72998453799664,1
"1432","Sluggish",76,-12.26171875,-240.140625,3.94926455600216,1
"1433","Neutral",76,-0.5,-2.20703125,3.19093453300593,1
"1434","Afraid",76,-222.0390625,231.3984375,4.20192514500377,1
"1435","Relaxed",76,233.74609375,-235.98828125,3.23802574400179,1
"1436","Angry",76,-238.6640625,244.70703125,3.2579429949983,1
"1437","Calm",76,25.91796875,-243.54296875,3.94786219399975,1
"1438","Quiet",76,2.68359375,-247.65234375,4.85127495900088,1
"1439","Sleepy",76,8.48046875,-245.4375,3.33033031800005,1
"1440","Happy",76,241.30859375,241.88671875,2.97094908599684,1
"1441","Sad",76,-124.52734375,-113.46484375,5.00071548399865,1
"1442","Disgusted",76,-161.19140625,224.65234375,2.83993959100189,1
"1443","Quiet",8,-3.30078125,-235.8359375,4.97883842501324,1
"1444","Sad",8,-199.01953125,89.57421875,5.47119988803752,1
"1445","Neutral",8,-2.109375,1.359375,3.71338246099185,1
"1446","Satisfied",8,69.2265625,-35.91796875,6.5776193329948,1
"1447","Relaxed",8,136.0625,-135.24609375,3.71300355897984,1
"1448","Disgusted",8,-153.5390625,151.7265625,3.92039555701194,1
"1449","Sluggish",8,-101.90234375,-207.98828125,4.56183936202433,1
"1450","Happy",8,134.10546875,137.671875,1.71691888698842,1
"1451","Annoyed",8,-176.703125,-43.140625,4.27352701197378,1
"1452","Afraid",8,-161.84375,212.38671875,2.73989462299505,1
"1453","Aroused",8,88.9453125,224.44140625,3.83923124300782,1
"1454","Disappointed",8,-190.5390625,-103.515625,3.5338531640009,1
"1455","Still",8,28.29296875,-210.2265625,5.34941196499858,1
"1456","Calm",8,87.234375,-175.9453125,3.41784981702222,1
"1457","Angry",8,-194.74609375,160.75,5.98509152198676,1
"1458","Sleepy",8,-1.78125,-228.44140625,4.14498855097918,1
"1459","Nervous",8,-74.828125,169.796875,2.50028064800426,1
"1460","Surprised",8,38.62890625,203.4296875,2.5651290040114,1
"1461","Enthusiastic",8,209.86328125,184.1328125,4.83945343398955,1
"1462","Peppy",8,46.9453125,217.71875,4.95441818598192,1
"1463","Happy",9,250,250,4.77787987701595,1
"1464","Neutral",9,1.51953125,-3.99609375,7.04804779798724,1
"1465","Annoyed",9,-250,250,6.28474678494968,1
"1466","Calm",9,250,1,4.16053692699643,1
"1467","Enthusiastic",9,250,250,3.47459606704069,1
"1468","Quiet",9,0.30078125,-0.5234375,5.87450283503858,1
"1469","Peppy",9,0,0,2.23448800598271,1
"1470","Afraid",9,-250,250,3.62310104700737,1
"1471","Surprised",9,1,250,5.48354036401724,1
"1472","Nervous",9,-250,250,3.9726413830067,1
"1473","Satisfied",9,250,-1,5.47470585000701,1
"1474","Relaxed",9,250,-250,3.72445438901195,1
"1475","Still",9,0.515625,0.01953125,4.93569871399086,1
"1476","Angry",9,-250,250,2.68416309199529,1
"1477","Sad",9,-250,-250,3.2468979510013,1
"1478","Sleepy",9,1,-250,4.2315504180151,1
"1479","Sluggish",9,-250,-250,3.72214795695618,1
"1480","Aroused",9,1.47265625,250,4.75533325196011,1
"1481","Disgusted",9,-250,250,3.10732167697279,1
"1482","Disappointed",9,-250,0,5.61358790402301,1
