,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
314.0,314.0,-11.013453519642951,-10.810675851775727,-8.601295205226556,-10.187010944281461,-10.02907922566321,-8.089539764387178
316.0,316.0,-6.537122402654656,-6.451223895653667,-3.236559212019787,-6.533763417128084,-6.451223895654972,-3.2365592120487996
318.0,318.0,-12.353981060020732,-12.188150701949406,-11.859736153669493,-11.951542340208558,-11.816248219377385,-11.48067752767816
322.0,322.0,-3.4219233104655786,-3.098539024367979,-1.3406406350657345,-3.4129404201871,-3.0981364802135443,-1.340640649238225
325.0,325.0,-11.67354089999027,-10.244371031626748,-4.238474270698209,-11.673540900013595,-10.244371031640537,-4.14429385789137
326.0,326.0,-9.199988499179716,-2.230752498023314,0.0,-9.199988499434804,-2.213150690122973,0.0
327.0,327.0,-3.938084288922021,-5.035366214317817e-07,0.0,-3.9380842889222047,-2.5015508694776915e-08,0.0
328.0,328.0,-7.376490314613109,-4.739803765060357,-3.6063121107578393,-7.376490314629793,-3.1283994822976315,-0.4409928878572195
329.0,329.0,-6.684334216010181,-6.1702169856868485,-4.132035232528145,-6.603880403024259,-5.979627153366008,-3.88410325605764
331.0,331.0,-11.013347816525553,-10.995158415225417,-9.495849219573174,-11.013347816543424,-10.99515841523081,-9.495849219972198
333.0,333.0,-10.54997149638733,-10.536868182815521,-10.384336367699278,-9.569293814856712,-9.556496339104674,-9.081766084386679
335.0,335.0,-7.466035762777027,-5.636512584825785,-5.404526078630314,-6.960410570383273,-5.626437818035995,-5.404526078714231
339.0,339.0,-3.4731391315388263,-2.6842094305424835,-5.370733858170714e-10,-3.4705597046248036,-2.4991600012806074,-1.3322676295501882e-15
344.0,344.0,-13.442487769292656,-10.256755457268781,-9.817348815284273,-12.476649250079015,-7.76225052800363,-7.72950123384387
346.0,346.0,-3.5583000103110534,-3.497094011987778e-08,-1.0325074129014241e-13,-3.5583000104155245,-3.4970940674990745e-08,-8.093525849517559e-14
350.0,350.0,-9.640004918117837,-6.909998993183634,-6.826039030529579,-9.640004918175114,-5.691243745108676,-5.688276146756922
357.0,357.0,-9.551733682712124,-6.802994123566696,-1.1692500532844485e-07,-9.551733682825384,-5.875868093393614,-1.1664040296702912e-07
358.0,358.0,-10.07150704070096,-8.558664599948361,-8.366173416831469,-9.038695557735315,-8.465253205473362,-8.366173416936999
361.0,361.0,-13.386097698494185,-10.864079922406411,-10.84952346803927,-11.78350206951907,-9.292915230085748,-9.281449296185544
362.0,362.0,-9.631063072518716,-4.759136744082375,-4.573031924680352,-8.67122449384376,-4.648436831591479,-2.914969568493075
369.0,369.0,-9.405157097622736,-0.013672685631867553,-2.876819296689615e-05,-9.405157097857868,-0.013672685743040185,-3.0594479332353925e-05
370.0,370.0,-7.962494476032961,-7.781972013890609,-7.0205264546889365,-7.884771886834285,-7.707032418703255,-7.005458387896324
371.0,371.0,-8.830581066012334,-8.712059955858406,-6.599844526145838,-8.411803261852217,-8.35678503145867,-6.598392914299811
