,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
227.0,227.0,-12.845791529930292,-12.819946811652004,-12.810272972622704,-12.845791529950164,-12.297544734130476,-12.281248291056734
228.0,228.0,-11.148739246193841,-10.107222671190044,-10.065608572695105,-11.13778550031956,-9.688958452186254,-9.395466210233275
229.0,229.0,-2.961587024986655,-2.6609943099582654,-2.651800413963834,-2.7488884883813673,-2.5826885901982646,-2.5707997688105797
230.0,230.0,-7.623365928521822,-7.565679757012672,-7.207978259217041,-7.09916369569029,-7.094827609572472,-6.671155996107698
231.0,231.0,-8.228482343344142,-8.209100417928475,-7.2443176044532684,-8.07781796253911,-8.07594317466044,-7.2443176044661275
232.0,232.0,-9.57672806767694,-9.062840991319083,-8.850454485847774,-9.385440437859103,-8.026802595385377,-7.442877336552638
233.0,233.0,-3.219392677428856,-0.051733192243774734,0.0,-2.836547583769803,-0.022893804956248542,0.0
234.0,234.0,-6.482950150078877,-6.482743972570127,-4.262190465359069,-6.059442789886849,-6.053703795483681,-4.262190465500678
235.0,235.0,-11.568878190608624,-11.34906202280812,-10.824889689259344,-11.568878190608743,-11.349062022824162,-10.824889689369309
236.0,236.0,-10.625053575662127,-9.480940006277693,-8.753213515662944,-10.454755783509478,-9.433474775971574,-8.701718488823845
237.0,237.0,-13.86117750443013,-13.795638728480341,-13.794980389343566,-12.476649250079015,-12.11718025428837,-12.088301711603638
238.0,238.0,-6.180752824851334,-6.11322697215138,-5.684436352318,-6.174912269443482,-6.11322697217202,-5.625747000543417
239.0,239.0,-13.310708900892157,-13.155701989863434,-12.785488048258525,-12.271751348710671,-12.251847076130645,-11.72868712459116
240.0,240.0,-13.626776918576446,-13.172657109316754,-12.111747813770464,-13.62467896849504,-13.172657109320237,-12.104296899871253
241.0,241.0,-11.556939332549419,-10.927932371719484,-10.901411169995752,-10.267715024843058,-9.382768579169875,-9.285350822546889
242.0,242.0,-13.858864234442256,-13.54020429298961,-13.483292948645856,-13.816241227784676,-13.470662242304137,-13.347680669264307
243.0,243.0,-13.847453359872699,-12.873371706439249,-10.434575487528274,-12.476649250079017,-12.475336611208803,-10.434575487528303
244.0,244.0,-13.849990486201664,-13.263904822339077,-13.251636578562856,-13.838197403879915,-13.263904822441248,-13.251636578556221
245.0,245.0,-12.674590378729059,-12.463856540582563,-12.118732289541246,-12.284285769552397,-12.174030968959858,-11.295424050946705
246.0,246.0,-11.200737139050329,-11.176576884964591,-10.687488694768215,-11.200737139082825,-11.176576884960992,-10.687488694774567
247.0,247.0,-11.39479397210255,-11.392553239618065,-10.883791842157418,-11.370725252482924,-10.965762679584955,-10.608249806137957
248.0,248.0,-9.670656815446108,-9.511355621781792,-9.030793656953485,-9.062609492894905,-8.965899287979308,-8.1445062220573
249.0,249.0,-7.084552299377833,-5.183118036817911,-4.969577711947949,-7.084552299544591,-5.183118036835906,-4.969577712197501
250.0,250.0,-8.684379741566998,-8.59871832477567,-7.293362973797132,-8.022700889999632,-7.663942590380834,-7.008587292381658
251.0,251.0,-12.137428739985387,-11.944165429748287,-11.9399309443995,-12.137428740085321,-11.944165430075335,-11.939930944434481
252.0,252.0,-10.44775942535736,-9.868566364518395,-8.068888227231453,-9.052474009393277,-7.571294591563512,-6.953801329723713
