sub,trial,block,offer,partner_name,partner_id,choice,choice_RT,f_r_page_submit,RP,RP_RT,condition
19,15,r,65,patric,145,0,1.756,1.064,0.2,2.017,re_r_order
19,16,r,60,joseph,169,0,2.046,1.443,0.2,1.497,re_r_order
19,17,r,85,kyle,23,0,1.89,1.218,0.15,1.429,re_r_order
19,18,r,60,mark,116,0,1.75,1.305,0.15,1.469,re_r_order
19,19,r,65,paul,83,0,1.753,1.202,0.4,1.59,re_r_order
19,20,r,55,logan,144,0,1.414,1.334,0.25,2.101,re_r_order
20,1,r,70,edward,54,0,2.459,3.429,0.2,2.79,re_r_order
20,2,r,95,ethan,20,1,1.951,1.146,0.2,1.868,re_r_order
20,3,r,80,cory,47,0,1.541,1.094,0.2,2.003,re_r_order
20,4,r,60,joseph,169,0,2.34,0.974,0.2,1.28,re_r_order
20,5,r,50,nathan,160,0,1.338,0.922,0.2,1.501,re_r_order
20,6,r,75,michae,135,0,1.427,0.918,0.2,1.567,re_r_order
20,7,r,65,paul,83,0,1.602,0.876,0.2,1.548,re_r_order
20,8,r,70,tyler,81,0,1.598,0.842,0.2,1.342,re_r_order
20,9,r,80,blake,22,0,1.118,1.538,0.2,1.254,re_r_order
20,10,r,85,tony,27,0,1.474,0.873,0.2,1.534,re_r_order
20,11,r,90,connor,153,0,1.243,4.324,0.2,1.84,re_r_order
20,12,r,50,anthony,63,0,1.111,1.411,0.2,1.182,re_r_order
20,13,r,55,tom,161,0,1.395,0.962,0.2,1.315,re_r_order
20,14,r,65,patric,145,0,1.532,0.846,0.2,2.333,re_r_order
20,15,r,95,scott,152,1,2.522,0.961,0.2,1.518,re_r_order
20,16,r,90,keith,90,0,1.909,1.351,0.2,1.315,re_r_order
20,17,r,60,mark,116,0,1.499,1.441,0.2,1.661,re_r_order
20,18,r,55,logan,144,0,1.067,0.899,0.2,1.122,re_r_order
20,19,r,75,joshua,62,0,1.674,0.984,0.2,1.439,re_r_order
20,20,r,85,kyle,23,0,1.143,1.382,0.2,1.403,re_r_order
21,1,r,90,keith,90,0,2.755,3.351,0.05,3.476,re_r_order
21,2,r,50,nathan,160,0,1.88,2.134,0.15,2.994,re_r_order
21,3,r,55,logan,144,0,2.063,2.251,0.05,1.742,re_r_order
21,4,r,75,michae,135,0,1.78,1.752,0.05,2.632,re_r_order
21,5,r,55,tom,161,0,1.835,1.248,0.15,2.677,re_r_order
21,6,r,80,cory,47,0,1.501,1.21,0.05,1.613,re_r_order
21,7,r,85,tony,27,0,1.597,1.244,0.15,1.805,re_r_order
21,8,r,65,paul,83,0,1.598,1.366,0.1,1.994,re_r_order
21,9,r,65,patric,145,0,1.376,1.086,0.05,1.446,re_r_order
21,10,r,80,blake,22,0,1.722,1.002,0.15,1.64,re_r_order
21,11,r,50,anthony,63,0,1.803,8.094,0.1,2.369,re_r_order
21,12,r,70,tyler,81,0,1.366,1.075,0.2,1.438,re_r_order
21,13,r,95,scott,152,0,1.218,0.923,0.25,1.358,re_r_order
21,14,r,95,ethan,20,0,1.209,0.971,0.05,1.196,re_r_order
21,15,r,60,mark,116,0,1.277,1.014,0.15,1.544,re_r_order
21,16,r,70,edward,54,0,1.228,1.007,0.25,1.836,re_r_order
21,17,r,85,kyle,23,0,1.464,0.766,0.1,2.176,re_r_order
21,18,r,75,joshua,62,0,1.093,1.203,0.2,1.433,re_r_order
21,19,r,60,joseph,169,0,1.881,1.145,0.1,1.37,re_r_order
21,20,r,90,connor,153,0,1.227,0.956,0.1,2.023,re_r_order
22,1,r,55,logan,144,0,3.308,2.528,0,4.642,r_re_order
22,2,r,90,keith,90,1,1.959,1.847,0.3,2.7,r_re_order
22,3,r,70,edward,54,1,2.162,1.79,0.4,2.677,r_re_order
22,4,r,60,joseph,169,0,2.374,2.257,0.15,4.013,r_re_order
22,5,r,75,joshua,62,1,2.826,2.104,0.3,3.049,r_re_order
22,6,r,65,patric,145,1,2.454,1.589,0.4,2.417,r_re_order
22,7,r,50,nathan,160,0,2.587,2.898,0.1,37.153,r_re_order
22,8,r,85,kyle,23,1,2.878,3.957,0.2,3.593,r_re_order
22,9,r,50,anthony,63,0,4.615,1.969,0.4,3.293,r_re_order
22,10,r,75,michae,135,1,2.135,1.639,0.05,20.208,r_re_order
22,11,r,80,cory,47,1,3.029,2.509,0.1,1.891,r_re_order
22,12,r,65,paul,83,1,1.686,2.622,0.05,7.826,r_re_order
22,13,r,95,scott,152,1,2.313,1.513,0.35,2.318,r_re_order
22,14,r,90,connor,153,1,1.865,1.3,0.05,3.641,r_re_order
22,15,r,60,mark,116,0,2.662,1.385,0.45,1.794,r_re_order
22,16,r,80,blake,22,1,3.611,1.338,0.05,1.999,r_re_order
22,17,r,85,tony,27,1,2.206,1.432,0.15,8.271,r_re_order
22,18,r,70,tyler,81,1,1.89,3.003,0.1,2.531,r_re_order
22,19,r,55,tom,161,0,2.235,1.29,0.15,2.069,r_re_order
22,20,r,95,ethan,20,1,8.001,2.344,0.05,1.989,r_re_order
23,1,r,95,scott,152,1,9.082,4.971,0.15,11.032,r_re_order
23,2,r,60,mark,116,0,2.58,3.075,0.25,4.987,r_re_order
23,3,r,55,logan,144,0,7.179,2.689,0.3,7.96,r_re_order
23,4,r,75,michae,135,1,2.753,3.125,0.15,15.091,r_re_order
23,5,r,90,connor,153,1,2.663,2.117,0.15,2.908,r_re_order
23,6,r,65,patric,145,0,2.84,1.814,0.3,8.697,r_re_order
23,7,r,75,joshua,62,0,4.593,2.344,0.3,3.867,r_re_order
23,8,r,55,tom,161,0,2.298,1.651,0.15,3.765,r_re_order
23,9,r,90,keith,90,1,2.694,1.599,0.1,4.697,r_re_order
23,10,r,85,kyle,23,1,2.452,1.667,0.2,7.596,r_re_order
23,11,r,50,nathan,160,0,3.1,1.576,0.25,3.284,r_re_order
23,12,r,70,tyler,81,0,3.429,4.315,0.2,2.994,r_re_order
23,13,r,80,cory,47,1,3.498,1.602,0.15,9.724,r_re_order
23,14,r,95,ethan,20,1,3.712,2.068,0.2,3.978,r_re_order
23,15,r,80,blake,22,1,2.381,1.969,0.15,2.909,r_re_order
23,16,r,60,joseph,169,0,3.015,1.496,0.25,4.095,r_re_order
23,17,r,70,edward,54,0,2.248,1.681,0.25,4.917,r_re_order
23,18,r,50,anthony,63,0,2.606,1.842,0.3,4.724,r_re_order
23,19,r,65,paul,83,0,2.306,2.116,0.25,4.725,r_re_order
23,20,r,85,tony,27,1,3.154,1.436,0.2,3.6,r_re_order
24,1,r,80,cory,47,0,1.951,13.544,0.15,3.521,re_r_order
24,2,r,55,tom,161,0,2.023,1.837,0.15,2.777,re_r_order
24,3,r,95,scott,152,0,2.343,1.657,0.05,4.148,re_r_order
24,4,r,85,kyle,23,0,2.026,1.433,0.25,1.727,re_r_order
24,5,r,55,logan,144,0,1.868,1.241,0.2,1.432,re_r_order
24,6,r,95,ethan,20,0,2.145,1.547,0.2,1.158,re_r_order
24,7,r,65,paul,83,0,2.247,3.035,0.15,1.593,re_r_order
24,8,r,50,nathan,160,0,2.372,1.313,0.15,1.97,re_r_order
24,9,r,75,michae,135,0,2.189,3.705,0.1,3.14,re_r_order
24,10,r,70,tyler,81,0,2.085,2.343,0.3,2.802,re_r_order
24,11,r,85,tony,27,0,1.763,1.851,0.25,4.333,re_r_order
24,12,r,80,blake,22,0,1.752,1.192,0.05,1.654,re_r_order
24,13,r,50,anthony,63,0,1.973,1.211,0.35,2.27,re_r_order
24,14,r,70,edward,54,0,2.285,1.29,0.2,1.814,re_r_order
24,15,r,60,mark,116,0,1.983,1.429,0.05,2.624,re_r_order
24,16,r,60,joseph,169,0,1.812,0.977,0.1,1.852,re_r_order
24,17,r,75,joshua,62,0,1.655,0.946,0.2,3.046,re_r_order
24,18,r,65,patric,145,0,1.849,0.998,0.05,1.301,re_r_order
24,19,r,90,connor,153,0,1.774,1.83,0.05,1.362,re_r_order
24,20,r,90,keith,90,0,1.789,1.053,0.2,1.629,re_r_order
25,1,r,80,blake,22,1,2.679,2.797,0.15,3.798,re_r_order
25,2,r,50,anthony,63,0,1.762,1.601,0.3,2.531,re_r_order
25,3,r,65,patric,145,0,1.538,1.466,0.4,2.123,re_r_order
25,4,r,75,michae,135,1,1.96,1.387,0.2,1.692,re_r_order
25,5,r,90,keith,90,1,2.902,1.605,0.3,3.788,re_r_order
25,6,r,50,nathan,160,0,1.937,1.092,0.4,4.343,re_r_order
25,7,r,85,tony,27,1,1.639,1.116,0.3,2.085,re_r_order
25,8,r,95,scott,152,1,2.187,0.986,0.05,2.919,re_r_order
25,9,r,95,ethan,20,1,1.912,1.259,0.15,3.155,re_r_order
25,10,r,55,tom,161,0,2.554,1.049,0.15,3.077,re_r_order
25,11,r,85,kyle,23,1,1.735,1.412,0.3,2.178,re_r_order
25,12,r,90,connor,153,1,1.288,1.704,0.1,3.687,re_r_order
25,13,r,70,edward,54,1,3.713,1.312,0.25,2.309,re_r_order
25,14,r,60,mark,116,0,2.615,0.997,0.35,1.951,re_r_order
25,15,r,75,joshua,62,1,3.188,10.068,0.45,2.343,re_r_order
25,16,r,65,paul,83,0,1.467,0.972,0.2,11.999,re_r_order
25,17,r,60,joseph,169,0,1.616,1.32,0.25,5.135,re_r_order
25,18,r,70,tyler,81,0,1.493,1.527,0.35,2.684,re_r_order
25,19,r,55,logan,144,0,1.759,1.129,0.1,2.526,re_r_order
25,20,r,80,cory,47,1,2.104,1.003,0.2,2.453,re_r_order
26,1,r,75,joshua,62,1,4.901,4.293,0.15,4.412,re_r_order
26,2,r,85,tony,27,1,3.404,4.386,0.05,3.743,re_r_order
26,3,r,90,keith,90,1,4.309,1.74,0.25,3.157,re_r_order
26,4,r,90,connor,153,1,3.811,2.89,0.15,5.262,re_r_order
26,5,r,80,blake,22,1,2.775,1.661,0.2,2.529,re_r_order
26,6,r,55,logan,144,0,3.122,1.749,0.25,3.637,re_r_order
26,7,r,75,michae,135,1,2.36,1.938,0.15,2.957,re_r_order
26,8,r,95,ethan,20,1,2.745,1.524,0.25,2.562,re_r_order
26,9,r,65,paul,83,0,2.583,1.733,0.2,2.401,re_r_order
26,10,r,70,tyler,81,0,2.131,1.58,0.2,3.563,re_r_order
26,11,r,95,scott,152,1,2.313,2.088,0.05,3.058,re_r_order
26,12,r,55,tom,161,0,2.667,1.497,0.2,3.126,re_r_order
26,13,r,85,kyle,23,1,2.946,1.615,0.15,2.433,re_r_order
26,14,r,65,patric,145,0,3.253,2.525,0.1,3.807,re_r_order
26,15,r,60,joseph,169,0,2.539,1.348,0.2,3.897,re_r_order
26,16,r,70,edward,54,0,2.518,1.315,0.15,2.688,re_r_order
26,17,r,50,anthony,63,0,2.457,1.879,0.25,2.689,re_r_order
26,18,r,50,nathan,160,0,2.111,1.42,0.15,3.529,re_r_order
26,19,r,60,mark,116,0,2.952,1.629,0.1,2.536,re_r_order
26,20,r,80,cory,47,1,2.654,1.495,0.1,2.524,re_r_order
27,1,r,75,joshua,62,0,3.606,5.751,0.35,3.463,re_r_order
27,2,r,55,tom,161,0,4.336,2.072,0.4,3.061,re_r_order
27,3,r,65,paul,83,0,2.108,1.876,0.15,2.195,re_r_order
27,4,r,55,logan,144,0,2.222,1.626,0.1,3.324,re_r_order
27,5,r,50,nathan,160,0,1.578,1.522,0.05,3.101,re_r_order
27,6,r,50,anthony,63,0,2.322,1.416,0.35,3.762,re_r_order
27,7,r,60,mark,116,0,1.768,1.246,0.2,3.127,re_r_order
27,8,r,95,scott,152,0,2.919,1.717,0.05,2.4,re_r_order
27,9,r,65,patric,145,0,2.438,1.256,0.25,4.677,re_r_order
27,10,r,95,ethan,20,0,1.974,1.258,0.3,3.793,re_r_order
27,11,r,85,kyle,23,0,1.514,1.315,0.05,2.636,re_r_order
27,12,r,85,tony,27,0,1.799,1.49,0.3,3.205,re_r_order
27,13,r,70,edward,54,0,2.415,1.255,0.4,2.245,re_r_order
27,14,r,70,tyler,81,0,2.146,1.176,0.5,2.519,re_r_order
27,15,r,90,keith,90,0,2.23,2.492,0.2,1.931,re_r_order
27,16,r,80,cory,47,0,1.849,1.163,0.2,1.977,re_r_order
27,17,r,75,michae,135,0,3.839,2.059,0.4,1.532,re_r_order
27,18,r,80,blake,22,0,2.124,2.15,0.5,1.636,re_r_order
27,19,r,60,joseph,169,0,1.799,1.838,0.2,2.914,re_r_order
27,20,r,90,connor,153,0,1.797,1.05,0.1,3.068,re_r_order
28,1,r,75,joshua,62,1,3.781,5.684,0.25,8.894,re_r_order
28,2,r,60,mark,116,0,2.496,1.773,0.2,2.227,re_r_order
28,3,r,50,nathan,160,0,2.202,2.566,0.35,1.801,re_r_order
28,4,r,95,ethan,20,1,1.741,2.076,0.1,2.372,re_r_order
28,5,r,60,joseph,169,0,1.845,1.737,0.2,2.587,re_r_order
28,6,r,85,kyle,23,1,1.756,1.545,0.1,2.037,re_r_order
28,7,r,75,michae,135,0,2.284,1.883,0.3,2.06,re_r_order
28,8,r,50,anthony,63,0,2.123,1.961,0.3,3.038,re_r_order
28,9,r,70,tyler,81,0,2.381,1.899,0.15,3.001,re_r_order
28,10,r,90,keith,90,1,1.946,1.548,0.3,4.251,re_r_order
28,11,r,85,tony,27,1,2.127,1.852,0.35,7.345,re_r_order
28,12,r,55,logan,144,0,2.501,1.602,0.05,5.298,re_r_order
28,13,r,70,edward,54,0,2.401,2.993,0.25,1.881,re_r_order
28,14,r,55,tom,161,0,2.269,1.946,0.15,4.126,re_r_order
28,15,r,65,patric,145,0,1.845,2.401,0.25,16.809,re_r_order
28,16,r,80,cory,47,1,2.824,2.118,0.3,5.631,re_r_order
28,17,r,65,paul,83,0,2.491,1.757,0.2,2.155,re_r_order
28,18,r,80,blake,22,1,2.648,1.65,0.35,4.158,re_r_order
28,19,r,90,connor,153,1,2.527,1.349,0.1,14.955,re_r_order
28,20,r,95,scott,152,1,2.588,2.901,0.25,1.734,re_r_order
29,1,r,55,logan,144,0,5.438,8.968,0.05,4.585,re_r_order
29,2,r,75,michae,135,0,2.833,3.195,0.4,6.685,re_r_order
29,3,r,65,patric,145,0,1.408,1.08,0.45,2.212,re_r_order
29,4,r,60,mark,116,0,1.468,2.776,0.4,3.383,re_r_order
29,5,r,85,tony,27,1,1.316,1.064,0.45,2.491,re_r_order
29,6,r,50,nathan,160,0,1.894,1.151,0.5,1.97,re_r_order
29,7,r,50,anthony,63,0,1.853,1.61,0.35,2.95,re_r_order
29,8,r,85,kyle,23,1,2.095,0.979,0.1,3.925,re_r_order
29,9,r,60,joseph,169,0,1.516,0.98,0.4,3.152,re_r_order
29,10,r,80,cory,47,0,2.055,0.946,0.45,2.907,re_r_order
29,11,r,55,tom,161,0,1.575,1.654,0.45,2.869,re_r_order
29,12,r,95,ethan,20,1,1.318,1.082,0.3,3.386,re_r_order
29,13,r,90,connor,153,1,3.062,0.923,0.1,3.655,re_r_order
29,14,r,95,scott,152,1,1.268,1.412,0.2,3.788,re_r_order
29,15,r,90,keith,90,1,1.59,0.867,0.25,2.637,re_r_order
29,16,r,70,tyler,81,0,1.372,1.067,0.45,2.83,re_r_order
29,17,r,65,paul,83,0,1.478,1.222,0.25,2.557,re_r_order
29,18,r,70,edward,54,0,1.416,1.161,0.4,5.212,re_r_order
29,19,r,75,joshua,62,0,1.464,1.674,0.45,2.688,re_r_order
29,20,r,80,blake,22,0,1.307,0.975,0.25,2.768,re_r_order
30,1,r,60,mark,116,0,2.457,2.231,0.25,10.009,r_re_order
30,2,r,85,kyle,23,1,3.106,1.759,0.15,3.309,r_re_order
30,3,r,70,edward,54,0,1.995,1.339,0.35,2.481,r_re_order
30,4,r,70,tyler,81,0,1.903,1.098,0.35,2.888,r_re_order
30,5,r,65,patric,145,0,2.144,1.109,0.25,6.14,r_re_order
30,6,r,65,paul,83,0,2.31,1.156,0.15,2.411,r_re_order
30,7,r,50,nathan,160,0,1.654,1.172,0.15,2.512,r_re_order
30,8,r,60,joseph,169,0,1.827,0.852,0.25,2.527,r_re_order
30,9,r,75,joshua,62,0,1.839,1.429,0.2,2.822,r_re_order
30,10,r,90,keith,90,1,1.752,1.128,0.1,3.106,r_re_order
30,11,r,55,logan,144,0,2.151,1.012,0.05,2.447,r_re_order
30,12,r,95,scott,152,1,2.991,1.193,0.1,3.894,r_re_order
30,13,r,50,anthony,63,0,1.872,1.033,0.35,2.884,r_re_order
30,14,r,85,tony,27,1,1.815,1.13,0.3,4.301,r_re_order
30,15,r,80,cory,47,1,1.618,1.041,0.35,3.168,r_re_order
30,16,r,55,tom,161,0,1.759,1.096,0.1,2.396,r_re_order
30,17,r,95,ethan,20,1,2.055,1.421,0.1,2.698,r_re_order
30,18,r,80,blake,22,1,1.537,1.038,0.35,2.667,r_re_order
30,19,r,75,michae,135,0,1.347,0.925,0.25,2.724,r_re_order
30,20,r,90,connor,153,1,3.036,0.904,0.25,2.678,r_re_order
31,1,r,80,cory,47,0,2.692,1.952,0.1,4.413,r_re_order
31,2,r,60,mark,116,0,2.368,1.819,0.05,2.796,r_re_order
31,3,r,65,patric,145,0,4.41,0.973,0,4.453,r_re_order
31,4,r,90,keith,90,1,3.176,0.924,0.5,4.974,r_re_order
31,5,r,90,connor,153,1,2.415,0.953,0.2,3.73,r_re_order
31,6,r,80,blake,22,0,2.916,0.857,0.25,3.347,r_re_order
31,7,r,55,logan,144,0,2.2,1.63,0.1,2.853,r_re_order
31,8,r,50,nathan,160,0,2.828,1.246,0.4,3.048,r_re_order
31,9,r,95,ethan,20,1,3.553,1.055,0.15,3.014,r_re_order
31,10,r,70,tyler,81,0,2.548,1.26,0.3,2.683,r_re_order
31,11,r,50,anthony,63,0,2.904,1.191,0.15,4.467,r_re_order
31,12,r,75,michae,135,0,2.677,0.811,0.1,2.634,r_re_order
31,13,r,70,edward,54,0,2.037,1.077,0.35,2.975,r_re_order
31,14,r,85,tony,27,1,2.247,0.99,0.1,2.499,r_re_order
31,15,r,85,kyle,23,1,2.93,1.058,0.05,2.808,r_re_order
31,16,r,95,scott,152,1,2.213,1.112,0.25,3.499,r_re_order
31,17,r,75,joshua,62,0,2.097,1.427,0.4,2.418,r_re_order
31,18,r,60,joseph,169,0,2.935,0.996,0.25,2.519,r_re_order
31,19,r,65,paul,83,0,2.297,1.323,0.45,3.101,r_re_order
31,20,r,55,tom,161,0,2.069,1.348,0.3,2.283,r_re_order
32,1,r,75,michae,135,1,4.559,3.536,0.05,6.718,r_re_order
32,2,r,80,cory,47,1,2.781,2.479,0.2,7.068,r_re_order
32,3,r,55,logan,144,0,3.435,2.039,0.1,4.78,r_re_order
32,4,r,75,joshua,62,1,4.105,1.768,0.3,4.588,r_re_order
32,5,r,70,tyler,81,1,3.212,1.786,0.35,4.134,r_re_order
32,6,r,60,joseph,169,0,2.401,1.733,0.25,3.366,r_re_order
32,7,r,65,paul,83,1,2.039,1.443,0.2,4.424,r_re_order
32,8,r,60,mark,116,0,1.824,1.508,0.1,3.349,r_re_order
32,9,r,80,blake,22,1,1.866,1.709,0.1,4.487,r_re_order
32,10,r,70,edward,54,1,3.172,1.414,0.25,3.637,r_re_order
32,11,r,65,patric,145,1,2.723,1.316,0.25,3.638,r_re_order
32,12,r,90,connor,153,1,3.21,1.568,0.05,2.802,r_re_order
32,13,r,50,anthony,63,0,2.224,1.737,0.4,3.363,r_re_order
32,14,r,85,kyle,23,1,1.8,1.295,0.25,3.103,r_re_order
32,15,r,95,ethan,20,1,2.777,1.473,0.1,2.521,r_re_order
32,16,r,50,nathan,160,0,2.602,1.464,0.35,3.015,r_re_order
32,17,r,85,tony,27,1,1.502,1.348,0.2,2.601,r_re_order
32,18,r,90,keith,90,1,2.389,1.395,0.25,3.731,r_re_order
32,19,r,55,tom,161,0,3,1.209,0.25,2.238,r_re_order
32,20,r,95,scott,152,1,1.92,1.477,0.05,2.893,r_re_order
33,1,r,50,anthony,63,0,3.909,3.659,0.4,9.478,r_re_order
33,2,r,75,joshua,62,0,4.165,4.06,0.45,3.949,r_re_order
33,3,r,55,logan,144,0,2.815,3.907,0.4,2.624,r_re_order
33,4,r,50,nathan,160,0,5.171,1.633,0.35,4.485,r_re_order
33,5,r,85,tony,27,0,5.65,3.366,0.35,4.807,r_re_order
33,6,r,90,connor,153,1,6.851,1.862,0.3,3.281,r_re_order
33,7,r,95,scott,152,1,5.337,1.75,0.25,3.32,r_re_order
33,8,r,75,michae,135,0,3.373,2.1,0.4,5.235,r_re_order
33,9,r,80,blake,22,0,1.749,1.521,0.25,5.707,r_re_order
33,10,r,70,edward,54,0,2.243,1.293,0.45,4.784,r_re_order
33,11,r,70,tyler,81,0,2.629,1.543,0.4,4.798,r_re_order
33,12,r,65,paul,83,0,2.002,1.448,0.45,3.871,r_re_order
33,13,r,60,mark,116,0,2.396,1.614,0.35,2.676,r_re_order
33,14,r,60,joseph,169,0,2.457,2.549,0.4,3.044,r_re_order
33,15,r,90,keith,90,0,3.48,1.609,0.4,4.311,r_re_order
33,16,r,65,patric,145,0,3.57,1.378,0.25,3.246,r_re_order
33,17,r,95,ethan,20,1,4.684,1.61,0.35,3.438,r_re_order
33,18,r,85,kyle,23,0,3.444,1.447,0.4,2.926,r_re_order
33,19,r,55,tom,161,0,2.658,1.483,0.45,4.46,r_re_order
33,20,r,80,cory,47,0,2.982,1.422,0.4,4.057,r_re_order
34,1,r,65,patric,145,0,3.255,3.079,0.05,4.183,re_r_order
34,2,r,95,scott,152,1,2.465,1.769,0.3,1.98,re_r_order
34,3,r,80,blake,22,1,3.135,1.781,0.4,2.183,re_r_order
34,4,r,65,paul,83,0,2.944,1.629,0.4,2.679,re_r_order
34,5,r,90,keith,90,1,3.055,1.525,0.45,2.175,re_r_order
34,6,r,60,joseph,169,0,2.301,1.748,0.45,2.141,re_r_order
34,7,r,55,tom,161,0,2.43,1.549,0.45,1.992,re_r_order
34,8,r,85,kyle,23,1,2.646,1.575,0.45,1.749,re_r_order
34,9,r,90,connor,153,1,2.791,1.314,0.35,2.008,re_r_order
34,10,r,55,logan,144,0,3.07,1.395,0.4,1.985,re_r_order
34,11,r,95,ethan,20,1,2.751,1.552,0.4,1.885,re_r_order
34,12,r,75,michae,135,1,2.046,1.645,0.05,2.288,re_r_order
34,13,r,80,cory,47,1,2.361,1.372,0.35,2.087,re_r_order
34,14,r,70,tyler,81,1,2.449,1.417,0.4,1.403,re_r_order
34,15,r,85,tony,27,1,2.204,1.609,0.4,1.73,re_r_order
34,16,r,50,nathan,160,0,3.519,1.609,0.3,1.802,re_r_order
34,17,r,50,anthony,63,0,2.318,1.439,0.4,1.456,re_r_order
34,18,r,75,joshua,62,1,1.997,1.399,0,3.478,re_r_order
34,19,r,60,mark,116,0,2.368,1.395,0.25,2.416,re_r_order
34,20,r,70,edward,54,1,1.881,1.237,0.4,2.608,re_r_order
35,1,r,70,edward,54,0,2.499,3.669,0.4,3.701,re_r_order
35,2,r,60,mark,116,0,1.738,1.093,0.15,2.576,re_r_order
35,3,r,90,keith,90,0,2.538,0.914,0.25,2.065,re_r_order
35,4,r,95,ethan,20,0,1.914,1.304,0.15,2.148,re_r_order
35,5,r,75,joshua,62,0,1.5,1.1,0.35,2.019,re_r_order
35,6,r,65,patric,145,0,1.705,0.937,0.3,1.538,re_r_order
35,7,r,55,logan,144,0,1.827,0.819,0.2,4.002,re_r_order
35,8,r,90,connor,153,0,2.304,0.934,0.1,2.37,re_r_order
35,9,r,50,nathan,160,0,1.812,0.796,0.2,4.079,re_r_order
35,10,r,65,paul,83,0,1.501,0.855,0.2,1.963,re_r_order
35,11,r,80,blake,22,0,1.372,1.224,0.1,3.212,re_r_order
35,12,r,85,kyle,23,0,2.359,0.815,0.3,3.233,re_r_order
35,13,r,95,scott,152,0,1.48,0.854,0.25,1.9,re_r_order
35,14,r,50,anthony,63,0,2.028,0.9,0.35,2.512,re_r_order
35,15,r,75,michae,135,0,1.52,0.994,0.45,2.935,re_r_order
35,16,r,70,tyler,81,0,1.347,1.136,0.25,2.13,re_r_order
35,17,r,55,tom,161,0,1.729,0.969,0.15,2.033,re_r_order
35,18,r,85,tony,27,0,1.661,0.742,0.35,2.487,re_r_order
35,19,r,80,cory,47,0,1.679,0.945,0.2,2.712,re_r_order
35,20,r,60,joseph,169,0,2.177,0.986,0.15,2.524,re_r_order
36,1,r,90,keith,90,0,3.503,2.677,0.25,6.226,r_re_order
36,2,r,65,patric,145,0,3.522,1.88,0.2,5.176,r_re_order
36,3,r,65,paul,83,0,3.36,1.746,0.3,2.812,r_re_order
36,4,r,55,tom,161,0,3.308,2.622,0.5,5.216,r_re_order
36,5,r,70,edward,54,0,2.164,1.56,0.4,3.695,r_re_order
36,6,r,70,tyler,81,0,2.654,1.164,0.25,4.003,r_re_order
36,7,r,50,anthony,63,0,3.367,1.273,0.5,3.987,r_re_order
36,8,r,85,kyle,23,0,2.754,1.4,0.1,3.443,r_re_order
36,9,r,90,connor,153,0,2.351,1.467,0.2,3.025,r_re_order
36,10,r,75,joshua,62,0,2.385,1.324,0.4,4.161,r_re_order
36,11,r,50,nathan,160,0,2.174,1.492,0.4,2.538,r_re_order
36,12,r,80,blake,22,0,3.157,1.408,0.05,5.945,r_re_order
36,13,r,95,scott,152,0,2.572,1.704,0.35,3.465,r_re_order
36,14,r,55,logan,144,0,2.132,3.01,0.05,3.434,r_re_order
36,15,r,95,ethan,20,0,2.152,1.564,0.5,6.753,r_re_order
36,16,r,75,michae,135,0,2.677,1.074,0.2,3.546,r_re_order
36,17,r,60,mark,116,0,2.621,2.166,0.5,2.95,r_re_order
36,18,r,60,joseph,169,0,2.101,1.149,0.45,2.625,r_re_order
36,19,r,85,tony,27,0,2.8,1.15,0.25,2.966,r_re_order
36,20,r,80,cory,47,0,1.999,1.644,0.1,3.078,r_re_order
37,1,r,75,joshua,62,0,1.766,1,0.1,15.041,re_r_order
37,2,r,80,blake,22,1,3.642,2.537,0.15,2.292,re_r_order
37,3,r,85,kyle,23,1,1.49,0.958,0.2,1.723,re_r_order
37,4,r,90,keith,90,1,1.362,1.06,0.1,1.967,re_r_order
37,5,r,85,tony,27,1,1.997,1.136,0.1,1.716,re_r_order
37,6,r,65,patric,145,0,1.829,1.154,0.15,2.085,re_r_order
37,7,r,75,michae,135,0,1.518,1.079,0.05,2.206,re_r_order
37,8,r,55,tom,161,0,1.586,1.158,0.2,1.708,re_r_order
37,9,r,60,mark,116,0,1.402,0.97,0.2,1.868,re_r_order
37,10,r,80,cory,47,1,1.779,1.036,0.15,1.83,re_r_order
37,11,r,90,connor,153,1,1.771,1.213,0.05,17.927,re_r_order
37,12,r,95,ethan,20,1,2.735,1.164,0.05,1.558,re_r_order
37,13,r,60,joseph,169,0,1.406,1.023,0.15,1.673,re_r_order
37,14,r,65,paul,83,0,1.775,0.949,0.1,11.305,re_r_order
37,15,r,50,anthony,63,0,1.38,0.869,0.15,9.393,re_r_order
37,16,r,55,logan,144,0,1.608,1.195,0.2,1.953,re_r_order
37,17,r,70,tyler,81,1,1.782,0.888,0.2,1.822,re_r_order
37,18,r,95,scott,152,1,2.06,0.894,0.3,2.374,re_r_order
37,19,r,70,edward,54,1,1.35,1.288,0.25,1.851,re_r_order
37,20,r,50,nathan,160,0,1.654,0.973,0.3,1.808,re_r_order
38,1,r,60,joseph,169,0,3.196,4.126,0,11.1,r_re_order
38,2,r,80,blake,22,1,5.909,1.923,0,2.782,r_re_order
38,3,r,55,tom,161,0,1.811,1.869,0,2.697,r_re_order
38,4,r,75,michae,135,1,2.043,2.184,0,2.641,r_re_order
38,5,r,90,connor,153,1,2.488,1.694,0,3.885,r_re_order
38,6,r,90,keith,90,1,3.767,1.445,0,4.629,r_re_order
38,7,r,85,kyle,23,1,1.672,1.56,0,7.906,r_re_order
38,8,r,70,tyler,81,0,3.477,1.234,0,2.304,r_re_order
